#TimeZone=India Standard Time,format=V2,isweekly=false
#FidessaCode,ReutersCode,Venue,TimeZone,Time,CumulatedPercentage
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,11:30:00,0.2618
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,11:35:00,0.2677
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,11:40:00,0.273
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,11:45:00,0.2778
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,11:50:00,0.2824
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,11:55:00,0.2878
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:00:00,0.2926
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:05:00,0.2972
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:10:00,0.3024
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:15:00,0.3073
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:20:00,0.3124
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:25:00,0.3178
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:30:00,0.3226
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:35:00,0.3276
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:40:00,0.3334
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:45:00,0.3385
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:50:00,0.3446
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,12:55:00,0.3501
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:00:00,0.3566
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:05:00,0.3635
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:10:00,0.371
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:15:00,0.3788
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:20:00,0.3864
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:25:00,0.3939
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:30:00,0.4017
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:35:00,0.4106
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:40:00,0.42
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:45:00,0.4289
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:50:00,0.44
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,13:55:00,0.4508
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:00:00,0.4626
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:05:00,0.4739
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:10:00,0.4858
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:15:00,0.4978
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:20:00,0.5113
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:25:00,0.5253
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:30:00,0.5406
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:35:00,0.5565
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:40:00,0.575
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:45:00,0.5948
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:50:00,0.613
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,14:55:00,0.6333
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:00:00,0.6537
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:05:00,0.6779
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:10:00,0.7051
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:15:00,0.73
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:20:00,0.7598
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:25:00,0.7889
AXSB.IN,AXBK.NS,NSI-MAIN,India Standard Time,15:30:00,1
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,0:00:00,0
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:00:00,0
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:15:00,0.0184
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:20:00,0.0375
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:25:00,0.0568
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:30:00,0.0722
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:35:00,0.0882
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:40:00,0.1034
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:45:00,0.1163
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:50:00,0.1293
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,9:55:00,0.1425
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:00:00,0.1545
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:05:00,0.1666
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:10:00,0.1768
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:15:00,0.1868
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:20:00,0.1962
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:25:00,0.206
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:30:00,0.2161
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:35:00,0.2253
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:40:00,0.2345
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:45:00,0.2427
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:50:00,0.2512
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,10:55:00,0.2584
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:00:00,0.2656
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:05:00,0.2732
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:10:00,0.2805
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:15:00,0.2872
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:20:00,0.2932
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:25:00,0.2993
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:30:00,0.305
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:35:00,0.3107
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:40:00,0.3168
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:45:00,0.322
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:50:00,0.3279
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,11:55:00,0.3336
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:00:00,0.3383
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:05:00,0.3434
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:10:00,0.3484
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:15:00,0.353
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:20:00,0.358
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:25:00,0.3635
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:30:00,0.3683
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:35:00,0.3737
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:40:00,0.3787
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:45:00,0.3844
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:50:00,0.3906
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,12:55:00,0.3963
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:00:00,0.4019
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:05:00,0.4078
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:10:00,0.4146
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:15:00,0.421
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:20:00,0.4278
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:25:00,0.4355
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:30:00,0.4442
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:35:00,0.4525
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:40:00,0.4611
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:45:00,0.4706
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:50:00,0.4794
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,13:55:00,0.4896
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:00:00,0.4993
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:05:00,0.5105
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:10:00,0.5229
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:15:00,0.5338
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:20:00,0.5464
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:25:00,0.5597
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:30:00,0.5724
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:35:00,0.5861
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:40:00,0.6026
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:45:00,0.62
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:50:00,0.6354
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,14:55:00,0.6536
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:00:00,0.6737
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:05:00,0.6922
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:10:00,0.7133
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:15:00,0.7332
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:20:00,0.7558
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:25:00,0.7813
KMB.IN,KTKM.NS,NSI-MAIN,India Standard Time,15:30:00,1
LT.IN,LART.NS,NSI-MAIN,India Standard Time,0:00:00,0
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:00:00,0
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:15:00,0.0239
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:20:00,0.0463
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:25:00,0.0665
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:30:00,0.0837
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:35:00,0.1011
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:40:00,0.1169
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:45:00,0.1315
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:50:00,0.1475
LT.IN,LART.NS,NSI-MAIN,India Standard Time,9:55:00,0.1627
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:00:00,0.1747
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:05:00,0.1882
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:10:00,0.2005
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:15:00,0.2118
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:20:00,0.2224
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:25:00,0.2334
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:30:00,0.2436
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:35:00,0.2539
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:40:00,0.2638
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:45:00,0.2724
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:50:00,0.2818
LT.IN,LART.NS,NSI-MAIN,India Standard Time,10:55:00,0.2914
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:00:00,0.3006
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:05:00,0.309
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:10:00,0.3162
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:15:00,0.3232
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:20:00,0.3302
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:25:00,0.3382
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:30:00,0.3451
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:35:00,0.3519
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:40:00,0.3594
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:45:00,0.3658
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:50:00,0.3725
LT.IN,LART.NS,NSI-MAIN,India Standard Time,11:55:00,0.379
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:00:00,0.3849
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:05:00,0.3914
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:10:00,0.3982
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:15:00,0.4041
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:20:00,0.4102
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:25:00,0.4165
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:30:00,0.4224
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:35:00,0.429
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:40:00,0.4361
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:45:00,0.4432
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:50:00,0.4503
LT.IN,LART.NS,NSI-MAIN,India Standard Time,12:55:00,0.4581
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:00:00,0.465
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:05:00,0.4728
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:10:00,0.4806
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:15:00,0.4889
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:20:00,0.4968
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:25:00,0.5061
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:30:00,0.5145
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:35:00,0.5234
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:40:00,0.5339
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:45:00,0.5451
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:50:00,0.5556
LT.IN,LART.NS,NSI-MAIN,India Standard Time,13:55:00,0.5665
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:00:00,0.5775
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:05:00,0.5889
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:10:00,0.6018
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:15:00,0.614
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:20:00,0.6267
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:25:00,0.6408
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:30:00,0.6548
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:35:00,0.671
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:40:00,0.6885
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:45:00,0.7067
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:50:00,0.7249
LT.IN,LART.NS,NSI-MAIN,India Standard Time,14:55:00,0.7435
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:00:00,0.7635
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:05:00,0.7828
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:10:00,0.8064
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:15:00,0.8296
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:20:00,0.8542
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:25:00,0.879
LT.IN,LART.NS,NSI-MAIN,India Standard Time,15:30:00,1
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,0:00:00,0
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:00:00,0
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:15:00,0.02
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:20:00,0.039
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:25:00,0.0554
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:30:00,0.0719
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:35:00,0.0878
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:40:00,0.1032
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:45:00,0.1159
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:50:00,0.1285
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,9:55:00,0.14
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:00:00,0.1526
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:05:00,0.1645
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:10:00,0.1744
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:15:00,0.1859
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:20:00,0.1969
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:25:00,0.2069
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:30:00,0.2165
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:35:00,0.225
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:40:00,0.233
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:45:00,0.2417
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:50:00,0.2493
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,10:55:00,0.2569
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:00:00,0.2645
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:05:00,0.2715
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:10:00,0.279
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:15:00,0.2864
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:20:00,0.2942
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:25:00,0.3014
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:30:00,0.3086
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:35:00,0.3156
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:40:00,0.3227
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:45:00,0.3294
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:50:00,0.3358
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,11:55:00,0.3431
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:00:00,0.3504
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:05:00,0.3574
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:10:00,0.3643
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:15:00,0.3706
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:20:00,0.3769
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:25:00,0.3833
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:30:00,0.3895
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:35:00,0.3967
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:40:00,0.4036
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:45:00,0.4112
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:50:00,0.4182
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,12:55:00,0.4263
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:00:00,0.4344
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:05:00,0.4414
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:10:00,0.449
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:15:00,0.4579
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:20:00,0.4663
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:25:00,0.4759
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:30:00,0.4848
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:35:00,0.4934
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:40:00,0.5033
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:45:00,0.514
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:50:00,0.5239
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,13:55:00,0.5339
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:00:00,0.5448
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:05:00,0.5576
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:10:00,0.5705
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:15:00,0.5823
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:20:00,0.5949
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:25:00,0.6078
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:30:00,0.6211
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:35:00,0.6374
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:40:00,0.6525
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:45:00,0.6697
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:50:00,0.6874
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,14:55:00,0.7052
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:00:00,0.7261
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:05:00,0.7457
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:10:00,0.7688
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:15:00,0.7908
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:20:00,0.8157
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:25:00,0.8411
HUVR.IN,HLL.NS,NSI-MAIN,India Standard Time,15:30:00,1
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,0:00:00,0
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:00:00,0
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:15:00,0.019
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:20:00,0.0382
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:25:00,0.0558
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:30:00,0.0742
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:35:00,0.0912
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:40:00,0.1069
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:45:00,0.1216
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:50:00,0.1358
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,9:55:00,0.148
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:00:00,0.1604
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:05:00,0.1715
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:10:00,0.1839
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:15:00,0.1939
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:20:00,0.2052
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:25:00,0.2145
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:30:00,0.2247
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:35:00,0.2339
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:40:00,0.2429
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:45:00,0.2524
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:50:00,0.2602
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,10:55:00,0.2679
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:00:00,0.2768
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:05:00,0.2848
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:10:00,0.2919
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:15:00,0.3002
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:20:00,0.3083
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:25:00,0.3149
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:30:00,0.3219
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:35:00,0.3283
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:40:00,0.3349
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:45:00,0.3418
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:50:00,0.348
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,11:55:00,0.3548
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:00:00,0.3607
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:05:00,0.3667
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:10:00,0.3736
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:15:00,0.3799
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:20:00,0.3863
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:25:00,0.393
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:30:00,0.3996
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:35:00,0.4062
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:40:00,0.4125
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:45:00,0.4198
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:50:00,0.4277
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,12:55:00,0.4359
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:00:00,0.4438
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:05:00,0.4515
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:10:00,0.4594
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:15:00,0.4682
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:20:00,0.4773
MSIL.IN,MRTI.NS,NSI-MAIN,India Standard Time,13:25:00,0.4857
